Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class;;Ratio de solvencia;Inmovilizado(>1 ok);ROE;Ratio Beaveur;A;B;C;D;E;RATIO ALTMAN
0,24226;0,83495;-0,53303;0,19736;-821,16;0;0,24226;0,19767;83,868;0,16505;0,25588;0,3648;0,028886;0,24226;1258;0,29015;11,977;0,24226;0,028886;16,397;10,985;0,25588;0,028886;0,38051;0,056163;0,29015;18,788;-0,61343;32,323;0,0993;0,03051;29,648;12,323;98,014;0,21105;83,868;?;0,16505;0,025165;0,003216;0,10877;0,03051;56,111;39,714;64,301;0,14063;16,804;0,25588;0,03051;0,15697;0,6641;0,081148;0,18994;0,18994;-909,98;0,025165;14,678;0,97741;0;222,6;91,907;28,902;12,629;96,519;0;;11,977;0,18994;64,301;0,29015;-0,53303;0,24226;0,24226;0,16505;83,868;84,466016
-0,098144;12,024;-0,41486;0,59534;1659,2;-0,3829;-0,08716;-0,1683;33,703;-0,20235;-0,086748;-0,085016;-0,021218;-0,08716;-6136,9;-0,059476;0,8317;-0,08716;-0,025861;35,988;0,61724;-0,095916;-0,02912;-0,15913;-0,21451;-0,068612;-233,01;-10,647;36,141;0,34301;-0,025739;106,28;34,387;29,321;-0,15049;33,703;?;-0,20235;-0,044651;0,049553;-0,49931;-0,028459;60,598;57;-29,534;0,56293;34,405;-0,11156;-0,033102;0,50764;10,252;0,29081;-0,51933;-0,51933;-1706,2;-0,044651;0,48502;10,461;0;101,42;64,036;111,03;32,874;86,498;0;;0,8317;-0,51933;-29,534;-0,059476;-0,41486;-0,098144;-0,08716;-0,20235;33,703;32,6587284
-0,015528;0,87054;-0,14058;0,58024;1207,7;0;-0,015528;0,14872;23,188;0,12946;0,016913;-0,046365;0,020804;-0,015528;6586,7;0,055415;11,487;-0,015528;-0,006696;18,022;17,779;0,016876;-0,006696;-0,015298;0,042881;0,055415;0,52021;-0,17448;37,502;0,37042;0,007291;52,377;69,718;26,821;-0,014962;23,188;0,29455;0,40048;-0,006452;0,056903;0,35983;0,007278;27,588;95,657;-0,13562;0,23836;17,899;-0,046893;-0,020222;0,22322;0,3349;0,14344;0,16069;0,49708;-790,92;-0,006452;-0,11994;10,209;20,934;20,253;38,157;52,715;6,924;28,781;0;;11,487;0,49708;-0,13562;0,055415;-0,14058;-0,015528;-0,015528;0,12946;23,188;23,0239984
-0,032281;0,27116;0,012351;10,662;162,04;0;-0,032281;26,879;31,667;0,72884;-0,026831;-0,17291;0,021811;-0,032281;1432,9;0,25472;36,879;-0,032281;-0,010194;76,458;0,95665;-0,028308;-0,010194;-0,024196;-0,032282;0,25472;-51,941;0,01542;34,139;0,05445;-0,008532;21,31;17,132;11,796;-0,031071;31,667;15,712;0,81331;-0,009812;0,56017;0,12374;-0,008939;10,888;32,424;-0,48665;0,71085;75,698;-0,12966;-0,040945;0,73405;0,18669;0,05837;0,90996;10,154;32,03;-0,009812;-0,044292;10,118;0,11589;47,739;112,57;21,519;16,962;39,537;0;;36,879;10,154;-0,48665;0,25472;0,012351;-0,032281;-0,032281;0,72884;31,667;31,9674045
0,14179;0,4161;0,013788;11,202;95,567;0;0,14179;14,032;36,166;0,5839;0,14774;12,362;0,058826;0,14179;713,87;0,5113;24,032;0,14179;0,039205;0,70179;?;0,14828;0,039205;0,14179;0,14179;0,51129;24,944;0,015821;3,284;0,10181;0,040849;11,981;30,465;83,976;0,12236;36,166;?;0,5839;0,033831;0,46074;0,063264;0,040999;76,339;69,321;20,39;10,596;0,72636;0,077316;0,021378;0,30879;0,1147;0,032825;0,66998;0,66998;26,517;0,033831;0,24283;0,96781;0;520,1;52,654;11,576;31,532;41,498;0;;24,032;0,66998;20,39;0,5113;0,013788;0,14179;0,14179;0,5839;36,166;37,1992986
0,034309;0,049201;0,45571;10,262;-8656,6;0;0,034309;19,325;42,297;0,9508;0,034309;0,69732;0,020057;0,034309;211,69;17,242;20,325;0,034309;0,008112;89,551;?;0,034309;0,008112;0,034309;0,03431;17,242;?;0,92046;30,494;-0,014007;0,008112;4,262;85,674;85,674;0,016149;42,297;?;0,9508;0,003818;22,486;0,019332;0,008112;34,024;25,069;0,33061;8,153;89,859;-0,016216;-0,003834;10,262;0,049201;0,011672;19,205;19,205;510,58;0,003818;0,036085;0,99658;0;40,759;14,56;42,458;85,968;85,433;0;;20,325;19,205;0,33061;17242;0,45571;0,034309;0,034309;0,9508;42,297;43,5755843
-0,009938;0,75931;-0,23528;0,51834;1401,5;0,000578;-0,011562;0,31698;35,741;0,24069;0,013237;-0,02367;0,022792;-0,011562;3402,3;0,10728;1,317;-0,011562;-0,003235;59,526;11,964;0,012725;-0,002781;0,007972;0,007055;0,10942;0,51311;-0,31504;42,332;0,21116;0,003701;49,9;73,673;47,394;0,001166;35,741;21,238;0,33245;0,000326;0,036659;0,23935;0,00356;24,028;18,075;-0,1705;0,39901;59,119;-0,080298;-0,022467;0,33345;0,48847;0,13573;0,32228;0,44517;-4025,1;0,000326;-0,04129;10,138;0,38129;61,317;20,193;49,884;7,317;47,858;0;;1,317;0,44517;-0,1705;0,10728;-0,23528;-0,009938;-0,011562;0,24069;35,741;35,5510102
0,24;0,29891;-0,065761;0,75324;-10,212;0,84465;0,24;22,733;10,499;0,6795;0,24;0,90056;0,067886;0,24;335,59;10,876;33,455;0,24;0,050115;44,888;11,401;0,24025;0,050115;0,84465;0,6795;10,876;0,5267;-0,082277;43,002;0,047377;0,050115;21,325;17,116;0,80374;0,24025;48,069;43,765;0,71191;0,050166;0,27895;0,030205;0,050166;96,336;51,448;4,075;0,53224;47,129;0,15514;0,032395;0,67157;0,2665;0,058426;0,85016;0,89071;-1312,8;0,047537;0,3532;0,95246;0,047697;81,313;70,945;20,312;17,97;59,918;0;;33,455;0,89071;4,075;10876;-0,065761;0,24;0,24;0,6795;10,499;11,9557868
0,062924;0,76805;0,10433;13,707;-482,03;-0,021081;0,062924;0,30199;23,183;0,23195;0,089453;0,22355;0,043302;0,062924;2792,6;0,1307;1,302;0,062924;0,027142;21,652;23,878;0,089443;0,027142;0,041843;0,041843;0,1307;33,716;0,16987;38,671;0,32736;0,038443;45,769;7,977;29,235;0,073501;23,183;11,279;0,45209;0,031705;0,038491;0,20174;0,038581;59,038;37,386;0,45755;0,88208;22,355;0,05198;0,022422;0,50233;0,28148;0,12536;0,37765;0,73608;768,34;0,031705;0,27129;0,98;0,9491;16,857;97,631;44,317;8,236;37,746;0;;1,302;0,73608;0,45755;0,1307;0,10433;0,062924;0,062924;0,23195;23,183;23,7431088
0,015043;0,14813;-0,11806;0,20299;-28,809;0,015043;0,017577;35,018;10,073;0,51872;0,017577;0,11866;0,046492;0,017577;754,92;0,48349;67,509;0,017577;0,01141;0;?;0,027593;0,009765;0,017577;0,51872;0,46639;0,18042;-0,12172;4,122;0,091254;0,01141;35,353;10,325;0,18628;0,027593;15,579;?;0,51872;0,017912;0,051007;0,059655;0,017912;53,342;53,342;?;0,20299;0;-0,026449;-0,01717;0,20299;0,14813;0,096856;0,5348;0,5348;-1563,5;0,007212;0,029;0,99279;0;?;68,426;35,098;10,4;15,882;0;;67,509;0,5348;?;0,48349;-0,11806;0,015043;0,017577;0,51872;10,073;10,3216243
0,016342;0,53439;0,1925;13,602;-23,809;0;0,020176;0,87129;54,995;0,46561;0,027299;0,037755;0,003669;0,020176;9667,6;0,037755;18,713;0,020176;0,003669;14,061;?;0,027299;0,002972;0,020176;0,11092;0,030581;38,325;0,70486;33,252;0,072576;0,003669;34,371;11,13;11,13;-0,17537;54,995;?;0,46561;-0,031889;0,2531;0,65252;0,004964;39,267;25,205;0,077136;0,96377;13,002;0,027299;0,004964;13,602;0,53439;0,089851;17,049;17,049;407,06;-0,031889;0,035099;10,827;0;25,958;14,481;35,467;10,291;20,137;0;;18,713;17,049;0,077136;0,037755;0,1925;0,016342;0,020176;0,46561;54,995;55,5948256
-0,032767;0,2834;0,20373;17,189;-382,62;0;-0,032767;25,286;28,645;0,7166;-0,027086;-0,11562;0,00685;-0,032767;5272,1;0,069232;35,286;-0,032767;-0,011439;13,703;0,93043;-0,027747;-0,011439;-0,019417;0,12819;0,069232;-48,842;0,39723;37,291;0,053176;-0,011439;35,605;10,272;10,272;-0,040807;28,645;?;0,7166;-0,014246;0,50436;0,38338;-0,009687;43,858;30,155;-0,3047;13,394;13,483;-0,080135;-0,027975;17,189;0,2834;0,097352;13,972;13,972;1091,9;-0,014246;-0,045726;10,183;0;26,637;12,104;36,112;10,108;55,852;0;;35,286;13,972;-0,3047;0,069232;0,20373;-0,032767;-0,032767;0,7166;28,645;29,1654311
0,032391;0,61529;-0,28933;0,34484;-3199,6;0;0,032391;0,62526;33,152;0,38471;0,035754;0,073345;0,00977;0,032391;6933,4;0,052644;16,253;0,032391;0,00977;46,868;10,651;0,035752;0,00977;0,057312;0,32976;0,052644;10,629;-0,34131;38,546;0,18557;0,010723;58,685;62,314;44,726;0,032646;33,152;0,63179;0,55838;0,009847;0,005525;0,57366;0,010784;16,498;11,811;0,76089;0,24845;56,461;0,035752;0,010784;0,24751;0,44162;0,16048;0,45382;0,65869;-2070,4;0,17148;0,084195;0,8311;0,45141;77,878;30,903;48,622;75,069;39,108;0;;16,253;0,65869;0,76089;0,052644;-0,28933;0,032391;0,032391;0,38471;33,152;33,1878677
0,022222;0,95197;-0,059498;0,9375;-14576;0;0,029032;0,050452;40,638;0,048029;0,036201;0,030497;0,013583;0,029032;6295,1;0,057982;10,505;0,029032;0,007144;45,231;?;0,035842;0,005468;0,029032;0,030108;0,050828;5;-0,55333;34,456;0,23311;0,008908;84,645;43,261;43,261;-0,041219;40,638;?;0,048029;-0,010143;0,099398;0,51175;0,00882;71,661;26,43;0,044128;0,40851;44,632;0,009677;0,002381;0,9375;0,95197;0,23116;0,44667;0,44667;-166;-0,010143;0,46269;10,152;0;80,698;13,81;85,504;42,688;37,793;0;;10,505;0,44667;0,044128;0,057982;-0,059498;0,022222;0,029032;0,048029;40,638;40,7223362
0,041091;0,39765;0,12177;14,815;-441,8;0;0,054116;15,148;30,212;0,60235;0,057839;0,214;0,053509;0,054116;897,83;0,40654;25,148;0,054116;0,017912;67,587;0,93943;0,054211;0,013601;0,15224;0,50469;0,37378;14,561;0,19473;39,645;0,078464;0,018737;30,994;11,786;74,953;0,043152;30,212;28,487;0,71423;0,014283;0,64817;0,081945;0,017944;25,461;18,702;0,73452;12,603;68,509;-0,053333;-0,017653;0,94217;0,25288;0,084845;0,96323;11,421;1122,2;0,014283;0,068218;0,98777;0,18574;54,005;19,516;30,552;11,947;48,312;0;;25,148;11,421;0,73452;0,40654;0,12177;0,041091;0,054116;0,60235;30,212;30,9556442
0,013316;0,12153;0,22236;29,633;-2152,7;0;0,017751;72,287;23,625;0,87847;0,017751;0,15673;0,028347;0,017751;662,33;0,55108;82,287;0,017751;0,007514;10,447;?;0,013822;0,005636;0,017751;0,24009;0,51459;?;0,33469;3,672;0,000909;0,007514;17,643;20,737;19,327;0,019414;23,625;?;0,87847;0,008217;1,054;0,064257;0,00585;33,409;22,962;0,19692;23,662;10,509;-0,035398;-0,014983;27,617;0,11326;0,048223;13,223;13,223;1045;0,008217;0,015158;0,99415;0;34,937;15,896;17,498;20,859;3,556;0;;82,287;13,223;0,19692;0,55108;0,22236;0,013316;0,017751;0,87847;23,625;24,4961347
0,14528;0,4111;-0,090349;0,70867;3632,6;0;0,14528;14,325;73,931;0,5889;0,15864;0,46847;0,042397;0,14528;478,71;0,76246;24,325;0,14528;0,019651;49,448;0,94518;0,15864;0,019651;0,23395;0,1757;0,76246;11,878;-0,1158;3,465;0,055214;0,021454;15,543;23,497;17,725;0,11017;73,931;19,386;0,6506;0,014902;0,009342;0,041931;0,021458;10,707;57,625;14,506;0,38571;50,168;-0,009527;-0,001289;0,5346;0,31013;0,042559;0,75478;0,83387;-263,56;0,014902;0,2467;0,98745;0,10478;73,815;63,34;15,311;23,839;94,757;0;;24,325;0,83387;14,506;0,76246;-0,090349;0,14528;0,14528;0,5889;73,931;74,8587372
-0,13905;10,709;-0,10048;0,90617;-24,238;-0,13905;-0,13905;-0,066173;0,97863;-0,070862;-0,13905;-0,12985;-0,046003;-0,13905;-3009,7;-0,12128;0,93383;-0,13905;-0,049257;11,768;?;-0,050815;-0,049257;-0,13905;-0,070862;-0,12128;-0,17616;-33,927;4,095;0,35255;-0,049257;135,5;26,938;-0,047453;-0,050815;28,344;?;-0,070862;-0,018;0,072553;-0,84568;-0,018;115,42;103,65;-15,278;0,82118;11,516;-0,06;-0,021254;0,90617;10,709;0,37122;-23,927;-23,927;-1250,4;-0,021837;19,623;10,218;0;31,017;35,214;138,46;26,362;95,321;0;;0,93383;-23,927;-15,278;-0,12128;-0,10048;-0,13905;-0,13905;-0,070862;0,97863;0,1620018
0,064128;0,34832;0,013879;10,482;-167,99;0;0,064128;1,871;3,687;0,65168;0,069833;0,22277;0,047389;0,064128;727,63;0,50163;2,871;0,064128;0,017393;21,997;10,048;0,065454;0,017393;0,19018;0,24341;0,50163;11,473;0,019876;38,934;0,057753;0,018578;29,298;12,716;10,509;0,10078;3,687;46,728;0,7115;0,027333;0,48612;0,06595;0,017752;16,018;13,818;2,886;0,97102;22,158;-0,045143;-0,012244;0,86628;0,28786;0,078643;0,9333;1,019;108,58;0,027333;0,098403;0,99431;0,09179;165,93;26,414;28,497;12,808;52,803;0;;2,871;1,019;2,886;0,50163;0,013879;0,064128;0,064128;0,65168;3,687;4,3960644
0,028543;0,33306;-0,046118;0,8334;-38,302;0,10565;0,035266;17,655;10,069;0,588;0,035266;0,12739;0,068522;0,035266;1122,6;0,32514;30,025;0,035266;0,022315;25,905;12,845;0,042594;0,018061;0,12993;0,588;0,30495;0,27138;-0,059948;49,517;0,20778;0,022315;64,375;56,699;0,12789;0,042594;16,161;21,081;0,64423;0,026952;0,020359;0,094707;0,026952;51,983;26,077;0,25448;0,42823;26,083;-0,03043;-0,019255;0,69269;0,27682;0,17637;0,76434;0,83744;-4126,6;0,006831;0,048542;0,99317;0,095636;14,09;13,997;63,936;57,089;20,543;0;;30,025;0,83744;0,25448;0,32514;-0,046118;0,028543;0,035266;0,588;10,069;10,5227964
-0,009441;0,28828;-0,017418;0,91186;-17,735;-0,017622;-0,010842;15,657;0,98863;0,45137;-0,010842;-0,054864;0,041054;-0,010842;1636;0,22311;34,688;-0,010842;-0,00692;13,028;10,127;0,002447;-0,006026;-0,016703;0,45137;0,22797;0,015443;-0,021247;44,124;0,17695;-0,00692;45,515;80,193;0,008489;0,002447;15,969;13,705;0,54204;0,001562;0,061206;0,12213;0,001562;39,162;26,134;-0,16883;0,62887;12,88;-0,072713;-0,046412;0,62505;0,19761;0,1247;0,55058;0,66118;-450,17;-0,011496;-0,020916;10,115;0,20089;28,017;13,966;46,038;79,282;1,911;0;;34,688;0,66118;-0,16883;0,22311;-0,017418;-0,009441;-0,010842;0,45137;0,98863;1,1895544
0,35425;0,10445;0,19855;32,155;19,523;0,97507;0,35425;74,993;11,348;0,78333;0,35425;39,528;0,15766;0,35425;85,743;42,569;95,737;0,35425;0,12561;61,759;1,041;0,34797;0,12561;0,97507;0,78333;42,569;14,001;0,27894;49,026;-0,031678;0,12561;13,162;27,731;33,313;0,34797;28,445;16,211;0,79816;0,12338;23,963;0,007834;0,12338;95,015;33,256;74,234;2,683;70,087;0,25757;0,091327;27,589;0,089621;0,036061;11,005;11,213;15866;0,11882;0,45224;0,88118;0,018935;59,101;109,75;11,598;31,47;39,621;0;;95,737;11,213;74,234;42569;0,19855;0,35425;0,35425;0,78333;11,348;13,721233
?;?;?;36,531;421,67;?;?;13,662;?;?;?;37,585;0,086424;?;266,42;1,37;0;?;0,075196;125,66;?;?;0,3195;?;?;52,427;28,7;0,061587;?;0,063083;0,075196;90,214;40,816;12,945;?;?;-19,439;?;0,048792;-18,718;0,030117;0,058591;163,36;37,705;0,92805;-13,554;153,88;?;0,047363;11,586;?;0,0245;1;11,619;780;0,19054;0,37071;0,81865;0,16186;29,047;96,805;73,025;49,983;11,603;0;;0;11,619;0,92805;1,37;?;?;?;?;?;#¡VALOR!
0,012687;0,46159;-0,10426;0,76137;-31,335;0,059397;0,021523;11,625;10,101;0,5366;0,021523;0,04926;0,029215;0,021523;1632,6;0,22357;21,664;0,021523;0,006093;19,64;0,97679;0,028596;0,003592;0,085512;0,5366;0,20443;0,081769;-0,15623;37,832;0,1246;0,006093;45,602;8,004;0,06195;0,028596;35,357;57,797;0,56127;0,008095;0,055899;0,13762;0,008095;31,85;12,21;0,066748;0,32634;19,838;-0,05308;-0,015027;0,72068;0,43692;0,12494;0,80408;0,84105;-632,96;0,009975;0,023643;0,99003;0,045975;18,584;29,894;45,147;80,847;52,932;0;;21,664;0,84105;0,066748;0,22357;-0,10426;0,012687;0,021523;0,5366;10,101;10,3866357
0,021711;0,67433;-0,053895;0,8617;-5078,6;0,016982;0,021671;0,48294;22,549;0,32567;0,044395;0,05561;0,026651;0,021671;4095,7;0,089119;14,829;0,021671;0,009611;17,636;0,96584;0,044392;0,009628;0,043431;0,094095;0,089178;19,535;-0,081143;48,245;0,29777;0,018787;64,922;5,696;32,917;0,063965;22,549;0,9484;0,56486;0,028367;0,025185;0,27142;0,019687;52,767;35,132;0,19927;0,58212;17,915;0,005967;0,002646;0,49798;0,3897;0,17556;0,49031;0,85044;-3597,8;0,028367;0,066667;0,99448;0,73448;20,696;10,39;63,08;57,863;33,949;0;;14,829;0,85044;0,19927;0,089119;-0,053895;0,021711;0,021671;0,32567;22,549;22,7816377
0,010298;0,24461;0,13712;1,699;-17,026;0,11692;0,015651;2,243;0,99523;0,54865;0,015651;0,079786;0,028346;0,015651;894,05;0,40825;40,881;0,015651;0,004443;15,634;10,384;0,024699;0,002923;0,15406;0,54865;0,38637;0,069774;0,20567;45,005;0,061162;0,004443;20,227;18,045;0,10097;0,024699;35,939;37,649;0,5971;0,007011;0,16161;0,07384;0,007011;31,246;15,612;0,068246;0,92976;15,56;-0,059513;-0,016893;13,625;0,19617;0,055416;0,82293;0,89559;4340,9;-0,004798;0,01877;10,048;0,088296;23,346;23,38;20,324;17,959;52,842;0;;40,881;0,89559;0,068246;0,40825;0,13712;0,010298;0,015651;0,54865;0,99523;1,5550295
0,016601;0,68551;-0,2142;0,5822;-59,861;0,034515;0,022822;0,27611;1,02;0,18927;0,022822;0,044515;0,039491;0,022822;3107,7;0,11745;14,588;0,022822;0,011194;19,213;10,362;0,042647;0,008143;0,050423;0,18927;0,10838;0,21336;-0,30534;46,962;0,33577;0,011194;93,621;38,987;0,062211;0,042647;20,533;11,062;0,36209;0,020918;0,004285;0,22461;0,020918;53,045;33,832;0,15469;0,37288;19,597;-0,015045;-0,007379;0,43543;0,51269;0,25649;0,26981;0,51616;-10642;0,019592;0,087709;0,98041;0,91306;18,998;10,789;91,786;39,766;29,063;0;;14,588;0,51616;0,15469;0,11745;-0,2142;0,016601;0,022822;0,18927;1,02;0,975076
-0,20469;0,92715;-0,29373;0,49751;-49,939;-0,46924;-0,20469;0,050383;0,93786;0,046712;-0,20469;-0,35015;-0,020339;-0,20469;-6103,6;-0,059801;10,786;-0,20469;-0,075088;11,271;14,153;-0,14483;-0,075088;-0,35454;0,046712;-0,059801;-0,49829;-0,41419;49,458;0,33071;-0,075088;73,407;49,722;-0,15621;-0,14483;28,946;0,6032;0,3893;-0,053131;0,051705;69,142;-0,053131;34,894;23,623;-24,317;0,35351;10,571;-0,29407;-0,10788;0,31368;0,58456;0,20112;0,065868;0,54895;-25925;-0,066259;-43,818;10,663;73,341;32,384;15,451;78,271;46,633;38,438;0;;10,786;0,54895;-24,317;-0,059801;-0,29373;-0,20469;-0,20469;0,046712;0,93786;-0,3486318
0,026353;0,82091;-0,034394;0,94507;9402,3;0;0,026353;0,21816;57,291;0,17909;0,053414;0,042091;0,013238;0,026353;3950,9;0,092385;12,182;0,026353;0,0046;20,325;0,96061;0,053407;0,0046;0,06386;0,026448;0,092385;19,735;-0,084235;38,856;0,13729;0,009323;40,228;90,883;69,314;0,048437;57,291;15,284;0,35749;0,008455;0,065609;0,26594;0,009322;35,079;14,754;0,082601;0,4355;20,465;0,00392;0,000684;0,72078;0,62609;0,11003;0,43861;0,87553;-264,31;0,008455;0,14715;0,9979;0,99614;17,958;24,739;39,888;91,507;14,031;0;;12,182;0,87553;0,082601;0,092385;-0,034394;0,026353;0,026353;0,17909;57,291;57,4810403
0,016304;0,60563;-0,029492;0,94438;-10,798;0,063086;0,016304;0,63404;10,106;0,38399;0,016304;0,030749;0,015845;0,016304;3433,7;0,1063;16,512;0,016304;0,004013;77,258;11,298;0,038802;0,004013;0,063086;0,38399;0,1063;0,096511;-0,059071;44,957;0,14345;0,004013;48,137;75,825;0,064068;0,038802;40,756;55,005;0,45939;0,00955;0,049901;0,22919;0,00955;42,607;34,881;0,18958;0,78219;78,075;-0,009273;-0,002282;0,8268;0,53023;0,13188;0,76912;0,92015;-923,33;0,010474;0,04246;0,98953;0,19636;47,245;10,464;47,633;76,628;81,381;0;;16,512;0,92015;0,18958;0,1063;-0,029492;0,016304;0,016304;0,38399;10,106;10,3776324
0,043462;0,66849;-0,16105;0,66454;-41,41;0,10894;0,043462;0,35413;10,238;0,23673;0,043462;0,09053;0,040605;0,043462;2079,6;0,17551;14,959;0,043462;0,015041;18,551;0,99316;0,066598;0,015041;0,10894;0,23673;0,17551;0,23597;-0,2365;42,789;0,22754;0,015041;62,089;58,787;0,099625;0,066598;2,92;0,91388;0,42513;0,023048;0,040068;0,15646;0,023048;37,87;19,319;0,29595;0,35864;18,993;-0,007269;-0,002516;0,47725;0,48008;0,17011;0,34764;0,62431;-3061,2;0,023281;0,18359;0,97672;0,79585;19,676;18,893;60,643;60,188;42,433;0;;14,959;0,62431;0,29595;0,17551;-0,16105;0,043462;0,043462;0,23673;10,238;10,3910494
0,093926;0,62108;-0,21921;0,48566;-34,97;0,30157;0,093926;0,58075;10,342;0,36069;0,093926;0,22039;0,052438;0,093926;1407,5;0,25932;16,101;0,093926;0,030581;74,597;0,93522;0,10935;0,030581;0,32316;0,36069;0,25932;0,3682;-0,27642;38,889;0,19902;0,030581;52,377;69,686;0,17607;0,10935;30,875;0,73997;0,55558;0,035604;0,023037;0,1157;0,035604;23,431;15,971;14,963;0,33837;77,145;0,042221;0,013746;0,33326;0,42619;0,1435;0,45483;0,70059;-1697,3;0,033031;0,26041;0,96697;0,54032;48,929;22,854;50,647;72,067;38,731;0;;16,101;0,70059;14,963;0,25932;-0,21921;0,093926;0,093926;0,36069;10,342;10,7368142
0,044042;0,80339;0,060388;11,247;-25,047;0,11764;0,055444;0,20647;10,169;0,16588;0,055444;0,11445;0,017632;0,055444;3196,8;0,11418;12,447;0,055444;0,010657;65,556;1,249;0,06781;0,008466;0,14747;0,16588;0,099985;0,13255;0,13267;48,071;0,14875;0,010657;34,564;10,56;0,084405;0,06781;52,362;14,153;0,48482;0,013034;0,065651;0,25374;0,013034;35,993;29,438;0,47134;0,93177;66,666;0,031525;0,00606;0,67817;0,48445;0,094695;0,36444;10,651;3872,6;0,016654;0,26551;0,98335;19,227;55,678;12,399;33,988;10,739;11,43;0;;12,447;10,651;0,47134;0,11418;0,060388;0,044042;0,055444;0,16588;10,169;10,5856176
0,0839;0,29932;0,013561;1,054;-52,641;0,25719;0,0839;16,128;10,556;0,48274;0,0839;0,33418;0,088449;0,0839;746,59;0,48889;33,409;0,0839;0,050712;75,188;10,873;0,089577;0,050712;0,25719;0,48274;0,48889;0,57156;0,018441;50,771;0,17807;0,050712;58,47;62,425;0,29927;0,089577;16,667;47,773;0,53099;0,054143;0,024664;0,064736;0,054143;57,014;49,495;24,618;0,91827;79,371;0,027142;0,016405;0,88408;0,25106;0,16019;0,65645;0,72207;1619,7;0,052711;0,1738;0,94729;0,099966;48,545;73,744;55,388;65,898;22,498;0;;33,409;0,72207;24,618;0,48889;0,013561;0,0839;0,0839;0,48274;10,556;11,2562472
0,09602;0,30576;0,004676;10,296;-13,43;0,19409;0,11689;19,217;10,574;0,58756;0,11689;0,74035;0,11775;0,11689;586,8;0,62201;32,706;0,11689;0,072371;95,476;10,124;0,12994;0,059451;0,23737;0,58756;0,55377;0,85076;0,005583;42,245;0,18673;0,072371;37,729;96,742;0,42498;0,12994;16,606;0,81356;0,73544;0,080454;0,13204;0,04946;0,080454;32,025;22,477;22,728;0,76202;10,096;0,056643;0,035071;0,53165;0,15788;0,10337;0,70161;0,8782;78,41;0,054328;0,16342;0,94567;0,25168;38,229;16,239;35,68;10,23;19,286;0;;32,706;0,8782;22,728;0,62201;0,004676;0,09602;0,11689;0,58756;10,574;11,4523122
0,27062;0,24305;0,19311;20,469;19,324;0,51672;0,27062;28,592;10,769;0,69494;0,27062;1,467;0,11489;0,27062;280,14;13,029;41,143;0,27062;0,098176;73,353;1,284;0,27217;0,098176;0,51672;0,69494;13,029;10,633;0,31026;46,995;0,030556;0,098176;26,304;13,876;11,198;0,27217;2,838;54,987;0,75353;0,09874;0,87615;0,02511;0,09874;28,597;21,261;48,852;17,466;78,992;0,22611;0,082029;15,535;0,18446;0,072065;11,165;12,106;9668;0,07138;0,38941;0,92862;0,084313;49,759;17,167;24,426;14,943;44,285;0;;41,143;12,106;48,852;13029;0,19311;0,27062;0,27062;0,69494;10,769;12,68961
0,061957;0,75196;-0,21649;0,63963;-44,492;0,151;0,076521;0,26728;10,238;0,20099;0,076521;0,12738;0,043143;0,076521;2096,4;0,17411;13,299;0,076521;0,025216;16,753;13,659;0,08925;0,020417;0,19593;0,20099;0,15474;0,30111;-0,3516;4,692;0,2444;0,025216;73,978;49,339;0,11869;0,08925;3,066;16,202;0,35219;0,029411;0,02354;0,1721;0,029411;44,517;27,765;0,44483;0,40778;17,152;0,03485;0,011484;0,51101;0,60075;0,20268;0,32641;0,57198;-10654;0,023246;0,30826;0,97675;0,75231;21,787;13,146;72,258;50,513;49,283;0;;13,299;0,57198;0,44483;0,17411;-0,21649;0,061957;0,076521;0,20099;10,238;10,4380651
0,01933;0,58967;-0,21954;0,39485;-41,045;0,050072;0,01933;0,38825;10,074;0,22894;0,01933;0,053282;0,024104;0,01933;3171;0,11511;16,959;0,01933;0,006865;12,028;12,308;0,035302;0,006865;0,050072;0,22894;0,11511;0,12629;-0,25625;47,594;0,20337;0,006865;47,372;7,705;0,059868;0,035302;28,328;0,2224;0,45582;0,012536;0,049115;0,23121;0,012536;16,258;42,306;0,20832;0,13908;12,116;-0,013243;-0,004703;0,24293;0,36279;0,12979;0,26722;0,53203;-12617;0,007331;0,084433;0,99267;0,99098;30,347;86,275;47,024;77,619;32,868;0;;16,959;0,53203;0,20832;0,11511;-0,21954;0,01933;0,01933;0,22894;10,074;10,038767
